,Unnamed: 0,Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Gender,HourlyRate,JobLevel,MonthlyIncome,MonthlyRate,Over18,PercentSalaryHike,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,JobRole,PerformanceRating,YearsInCurrentRole,YearsWithCurrManager,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,Attrition,JobSatisfaction,EnvironmentSatisfaction,JobInvolvement,WorkLifeBalance,OverTime,NumCompaniesWorked,JobRole_FreqEncoded,EducationField_FreqEncoded,Department_Research & Development,Department_Sales,MaritalStatus_Married,MaritalStatus_Single
755,898,43,1,920,3,3,Life Sciences,1,1255,1,96,5,19740,18625,0,14,2,80,1,2,Research Director,3,7,7,3.258096538021482,2.19722457733622,0.0,0,4,3,1,3,0,3,72,510,True,False,True,False
756,899,49,1,1098,4,2,Medical,1,1256,1,85,5,18711,12124,0,13,3,80,1,2,Manager,3,0,0,3.1780538303479458,0.6931471805599453,0.0,0,3,1,2,4,0,2,82,389,True,False,True,False
757,900,36,2,469,3,3,Technical Degree,1,1257,1,46,1,3692,9256,0,12,3,80,0,2,Research Scientist,3,10,7,2.5649493574615367,2.4849066497880004,0.0,0,2,3,3,2,0,1,243,115,True,False,True,False
758,901,48,1,969,2,2,Technical Degree,1,1258,1,76,1,2559,16620,0,11,3,80,0,4,Laboratory Technician,3,0,0,2.079441541679836,0.6931471805599453,0.0,0,2,4,4,2,0,5,217,115,True,False,False,True
759,902,27,1,1167,4,2,Life Sciences,1,1259,1,76,1,2517,3208,0,11,2,80,3,2,Research Scientist,3,3,3,1.791759469228055,1.791759469228055,0.0,0,3,1,3,3,0,1,243,510,True,False,False,False
760,903,29,1,1329,7,3,Life Sciences,1,1260,1,82,2,6623,4204,0,11,2,80,2,2,Healthcare Representative,3,0,0,1.9459101490553128,1.9459101490553128,0.6931471805599453,0,4,3,3,3,1,1,111,510,True,False,False,False
761,904,48,1,715,1,3,Life Sciences,1,1263,1,76,5,18265,8733,0,12,3,80,0,3,Research Director,3,0,0,3.258096538021482,0.6931471805599453,0.0,0,4,4,2,4,0,6,72,510,True,False,False,True
762,905,29,1,694,1,3,Life Sciences,1,1264,0,87,4,16124,3423,0,14,2,80,2,2,Research Director,3,7,7,2.302585092994046,2.079441541679836,0.6931471805599453,0,4,4,2,2,0,3,72,510,True,False,False,False
763,906,34,1,1320,20,3,Technical Degree,1,1265,0,89,1,2585,21643,0,17,4,80,0,5,Research Scientist,3,0,0,1.0986122886681096,0.6931471805599453,0.0,0,3,3,4,2,0,0,243,115,True,False,True,False
764,907,44,1,1099,5,3,Marketing,1,1267,1,88,5,18213,8751,0,11,3,80,1,5,Manager,3,9,10,3.295836866004329,3.1354942159291497,1.3862943611198906,0,2,2,3,3,0,7,82,138,False,True,True,False
765,908,33,1,536,10,5,Marketing,1,1268,1,82,3,8380,21708,0,14,4,80,2,3,Sales Executive,3,8,8,2.3978952727983707,2.302585092994046,0.0,0,3,4,4,3,1,0,285,138,False,True,False,False
766,909,19,1,265,25,3,Life Sciences,1,1269,0,57,1,2994,21221,0,12,4,80,0,2,Research Scientist,3,0,1,0.6931471805599453,0.6931471805599453,0.0,0,4,2,4,3,1,1,243,510,True,False,False,True
767,911,25,2,599,24,1,Life Sciences,1,1273,1,73,1,1118,8040,0,14,4,80,0,4,Sales Representative,3,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,4,3,1,3,1,1,71,510,False,True,False,True
768,913,45,1,1449,2,3,Marketing,1,1277,0,94,5,18824,2493,0,16,1,80,0,2,Manager,3,10,11,3.295836866004329,3.218875824868201,0.6931471805599453,1,2,1,1,3,1,2,82,138,False,True,False,True
769,914,55,0,177,8,1,Medical,1,1278,1,37,4,13577,25592,0,15,4,80,1,3,Healthcare Representative,3,9,0,3.555348061489413,3.5263605246161616,2.772588722239781,0,2,4,2,3,1,1,111,389,True,False,False,False
770,916,46,1,168,4,2,Marketing,1,1280,0,33,5,18789,9946,0,14,3,80,1,2,Manager,3,4,8,3.295836866004329,2.4849066497880004,0.0,0,2,4,2,3,0,2,82,138,False,True,True,False
771,917,34,1,131,2,3,Marketing,1,1281,0,86,2,4538,6039,0,12,4,80,0,3,Sales Executive,3,2,2,1.6094379124341005,1.3862943611198906,0.0,0,1,3,3,3,1,0,285,138,False,True,False,True
772,919,59,1,1429,18,4,Medical,1,1283,1,67,3,10512,20002,0,12,4,80,0,6,Manufacturing Director,3,7,4,3.258096538021482,2.302585092994046,1.791759469228055,0,4,4,3,2,0,6,118,389,True,False,False,True
773,920,34,2,135,19,3,Medical,1,1285,0,46,2,4444,22534,0,13,3,80,2,2,Laboratory Technician,3,8,10,2.772588722239781,2.4849066497880004,1.791759469228055,0,2,3,3,4,0,4,217,389,True,False,False,False
774,921,28,2,791,1,4,Medical,1,1286,1,44,1,2154,6842,0,11,3,80,0,2,Laboratory Technician,3,2,2,1.791759469228055,1.6094379124341005,0.0,0,3,4,3,2,1,0,217,389,True,False,False,True
775,922,44,1,1199,4,2,Life Sciences,1,1288,1,92,5,19190,17477,0,14,4,80,2,4,Manager,3,9,13,3.295836866004329,3.258096538021482,2.70805020110221,0,1,3,4,2,0,1,82,510,True,False,False,False
776,923,34,2,648,11,3,Life Sciences,1,1289,1,56,2,4490,21833,0,11,4,80,2,5,Human Resources,3,9,8,2.70805020110221,2.3978952727983707,0.6931471805599453,0,2,3,2,4,0,4,45,510,False,False,True,False
777,924,35,1,735,6,1,Life Sciences,1,1291,1,66,1,3506,6020,0,14,4,80,0,3,Research Scientist,3,2,2,1.6094379124341005,1.3862943611198906,1.0986122886681096,0,3,3,3,3,1,0,243,510,True,False,True,False
778,925,42,1,603,7,4,Medical,1,1292,0,78,2,2372,5628,0,16,4,80,0,2,Research Scientist,3,0,0,2.9444389791664403,0.6931471805599453,0.0,0,2,2,4,3,1,6,243,389,True,False,True,False
779,926,43,1,531,4,4,Marketing,1,1293,0,56,3,10231,20364,0,14,4,80,0,3,Sales Executive,3,7,17,3.1780538303479458,3.091042453358316,2.772588722239781,0,4,4,2,4,0,3,285,138,False,True,False,True
780,927,36,1,429,2,4,Life Sciences,1,1294,0,53,2,5410,2323,0,11,4,80,0,2,Manufacturing Director,3,14,12,2.9444389791664403,2.833213344056216,1.791759469228055,0,2,3,3,3,1,9,118,510,True,False,False,True
781,928,44,1,621,15,3,Medical,1,1295,0,73,3,7978,14075,0,11,4,80,1,2,Healthcare Representative,3,7,5,2.3978952727983707,2.3978952727983707,0.0,1,4,1,3,3,0,1,111,389,True,False,True,False
782,929,28,2,193,2,3,Life Sciences,1,1296,1,52,1,3867,14222,0,12,2,80,1,2,Laboratory Technician,3,2,2,1.0986122886681096,1.0986122886681096,1.0986122886681096,0,4,4,2,3,1,1,217,510,True,False,True,False
783,930,51,2,968,6,2,Medical,1,1297,0,40,1,2838,4257,0,14,2,80,0,6,Laboratory Technician,3,0,7,2.19722457733622,2.079441541679836,2.079441541679836,0,3,2,2,2,0,0,217,389,True,False,False,True
784,931,30,0,879,9,2,Medical,1,1298,0,72,2,4695,12858,0,18,3,80,0,3,Manufacturing Director,3,4,7,2.3978952727983707,2.19722457733622,0.6931471805599453,0,3,3,3,3,1,7,118,389,True,False,False,True
785,932,29,1,806,7,3,Technical Degree,1,1299,0,39,1,3339,17285,0,13,1,80,2,2,Laboratory Technician,3,7,7,2.3978952727983707,2.079441541679836,2.079441541679836,1,3,2,3,3,1,3,217,115,True,False,False,False
786,933,28,1,640,1,3,Technical Degree,1,1301,1,84,1,2080,4732,0,11,2,80,0,2,Research Scientist,3,2,2,1.791759469228055,1.3862943611198906,0.6931471805599453,0,1,4,3,2,0,2,243,115,True,False,False,True
787,934,25,1,266,1,3,Medical,1,1303,0,40,1,2096,18830,0,18,4,80,0,3,Research Scientist,3,2,1,1.0986122886681096,1.0986122886681096,1.0986122886681096,0,2,4,3,2,0,1,243,389,True,False,False,True
788,935,32,1,604,8,3,Medical,1,1304,1,56,2,6209,11693,0,15,3,80,2,4,Sales Executive,3,7,8,2.3978952727983707,2.3978952727983707,0.0,0,4,3,4,4,0,1,285,389,False,True,True,False
789,937,39,1,412,13,4,Medical,1,1307,0,94,4,17123,17334,0,13,4,80,2,4,Manager,3,9,2,3.091042453358316,2.995732273553991,2.772588722239781,0,2,3,2,3,1,6,82,389,True,False,False,False
790,938,58,1,848,23,4,Life Sciences,1,1308,1,88,1,2372,26076,0,12,4,80,2,3,Research Scientist,3,2,2,1.0986122886681096,1.0986122886681096,1.0986122886681096,0,3,1,3,3,0,1,243,510,True,False,False,False
791,939,32,1,1089,7,2,Life Sciences,1,1309,1,79,2,4883,22845,0,18,1,80,1,3,Laboratory Technician,3,4,1,2.3978952727983707,2.3978952727983707,0.6931471805599453,1,3,4,3,3,0,1,217,510,True,False,True,False
792,940,39,1,360,23,3,Medical,1,1310,1,93,1,3904,22154,0,13,1,80,0,2,Research Scientist,3,2,3,1.9459101490553128,1.791759469228055,0.0,1,1,3,3,3,0,0,243,389,True,False,False,True
793,941,30,1,1138,6,3,Technical Degree,1,1311,0,48,2,4627,23631,0,12,1,80,1,6,Laboratory Technician,3,2,7,2.3978952727983707,2.302585092994046,1.9459101490553128,0,4,1,2,3,0,0,217,115,True,False,True,False
794,942,36,1,325,10,4,Technical Degree,1,1312,0,63,3,7094,5747,0,12,1,80,0,0,Healthcare Representative,3,7,7,2.3978952727983707,2.079441541679836,0.6931471805599453,0,3,4,3,3,0,3,111,115,True,False,True,False
795,943,46,1,991,1,2,Life Sciences,1,1314,0,44,1,3423,22957,0,12,3,80,0,3,Human Resources,3,6,7,2.3978952727983707,2.079441541679836,1.791759469228055,0,1,4,3,4,0,6,45,510,False,False,False,True
796,944,28,0,1476,1,3,Life Sciences,1,1315,0,55,2,6674,16392,0,11,1,80,3,6,Laboratory Technician,3,8,5,2.3978952727983707,2.302585092994046,2.079441541679836,0,4,3,1,3,0,0,217,510,True,False,True,False
797,945,50,1,1322,28,3,Life Sciences,1,1317,0,43,4,16880,22422,0,11,2,80,0,2,Research Director,3,2,2,3.258096538021482,1.3862943611198906,0.6931471805599453,0,1,4,3,3,1,4,72,510,True,False,True,False
798,946,40,1,299,25,4,Marketing,1,1318,1,57,3,9094,17235,0,12,3,80,0,2,Sales Executive,3,4,0,2.302585092994046,1.791759469228055,0.6931471805599453,1,2,4,2,3,1,2,285,138,False,True,False,True
799,947,52,1,1030,5,3,Life Sciences,1,1319,1,64,3,8446,21534,0,19,3,80,0,2,Sales Executive,3,7,7,2.3978952727983707,2.19722457733622,2.079441541679836,1,2,2,3,2,1,9,285,510,False,True,False,True
800,949,39,1,524,18,2,Life Sciences,1,1322,1,32,2,4534,13352,0,11,1,80,0,6,Manufacturing Director,3,7,7,2.302585092994046,2.19722457733622,0.6931471805599453,0,3,1,3,3,0,0,118,510,True,False,False,True
801,950,31,0,587,2,4,Life Sciences,1,1324,0,57,3,9852,8935,0,19,1,80,1,5,Sales Executive,3,8,6,2.3978952727983707,2.3978952727983707,2.302585092994046,0,3,4,3,2,1,1,285,510,False,True,False,False
802,951,41,0,256,10,2,Medical,1,1329,1,40,2,6151,22074,0,13,1,80,0,4,Sales Executive,3,2,9,2.995732273553991,2.995732273553991,2.4849066497880004,0,2,3,1,3,0,1,285,389,False,True,False,True
803,952,31,2,1060,1,3,Life Sciences,1,1331,0,54,1,2302,8319,0,11,1,80,0,2,Sales Representative,3,2,2,1.3862943611198906,1.3862943611198906,1.0986122886681096,1,2,4,3,4,1,1,71,510,False,True,False,True
804,953,44,1,935,3,3,Life Sciences,1,1333,1,89,1,2362,14669,0,12,3,80,0,4,Laboratory Technician,3,2,2,2.3978952727983707,1.3862943611198906,0.6931471805599453,1,1,1,3,4,0,4,217,510,True,False,True,False
805,954,42,0,495,2,1,Life Sciences,1,1334,1,37,4,17861,26582,0,13,4,80,0,3,Manager,3,8,10,3.091042453358316,3.044522437723423,1.0986122886681096,0,3,3,3,2,1,0,82,510,True,False,True,False
806,955,55,1,282,2,2,Medical,1,1336,0,58,5,19187,6992,0,14,4,80,1,5,Manager,3,9,11,3.1780538303479458,2.995732273553991,2.302585092994046,0,3,4,1,3,0,4,82,389,True,False,True,False
807,956,56,1,206,8,4,Life Sciences,1,1338,1,99,5,19717,4022,0,14,1,80,0,4,Manager,3,3,7,3.610917912644224,2.079441541679836,2.079441541679836,0,2,4,3,3,0,6,82,510,False,False,False,True
808,957,40,0,458,16,2,Life Sciences,1,1340,1,74,1,3544,8532,0,16,2,80,1,0,Research Scientist,3,2,0,1.9459101490553128,1.6094379124341005,0.0,0,3,3,3,3,0,9,243,510,True,False,False,False
809,958,34,1,943,9,3,Life Sciences,1,1344,1,86,3,8500,5494,0,11,4,80,1,0,Healthcare Representative,3,7,6,2.3978952727983707,2.302585092994046,0.6931471805599453,0,4,4,3,2,0,0,111,510,True,False,False,False
810,959,40,1,523,2,3,Life Sciences,1,1346,1,98,2,4661,22455,0,13,3,80,0,4,Research Scientist,3,8,8,2.302585092994046,2.302585092994046,2.19722457733622,0,4,3,3,3,0,1,243,510,True,False,False,True
811,960,41,2,1018,1,3,Marketing,1,1349,0,66,2,4103,4297,0,17,4,80,1,2,Sales Executive,3,3,7,2.3978952727983707,2.302585092994046,0.6931471805599453,0,1,3,3,3,0,0,285,138,False,True,False,False
812,961,35,2,482,4,4,Life Sciences,1,1350,1,87,2,4249,2690,0,11,2,80,0,3,Research Scientist,3,6,1,2.302585092994046,2.302585092994046,0.6931471805599453,0,3,3,3,3,1,1,243,510,True,False,False,True
813,962,51,1,770,5,3,Life Sciences,1,1352,1,84,4,14026,17588,0,11,2,80,1,2,Manager,3,9,10,3.5263605246161616,3.5263605246161616,0.0,0,2,3,3,3,1,1,82,510,False,False,False,False
814,963,38,1,1009,2,2,Life Sciences,1,1355,0,31,2,6893,19461,0,15,4,80,1,3,Sales Executive,3,7,7,2.4849066497880004,2.079441541679836,0.6931471805599453,0,1,2,3,3,0,3,285,510,False,True,False,False
815,964,34,1,507,15,2,Medical,1,1356,0,66,2,6125,23553,0,12,4,80,0,6,Sales Executive,3,8,6,2.3978952727983707,2.3978952727983707,2.302585092994046,0,1,3,3,4,0,1,285,389,False,True,False,True
816,965,25,1,882,19,1,Medical,1,1358,1,67,1,3669,9075,0,11,3,80,3,6,Laboratory Technician,3,2,2,2.079441541679836,1.3862943611198906,0.6931471805599453,0,4,4,3,2,0,3,217,389,True,False,True,False
817,966,58,1,601,7,4,Medical,1,1360,0,53,3,10008,12023,0,14,4,80,0,0,Manufacturing Director,3,9,9,3.4657359027997265,2.3978952727983707,1.791759469228055,1,1,3,2,2,1,7,118,389,True,False,True,False
818,968,36,2,607,7,3,Marketing,1,1362,0,83,2,4639,2261,0,16,4,80,1,2,Sales Executive,3,7,13,2.8903717578961645,2.772588722239781,1.9459101490553128,0,1,1,4,2,0,2,285,138,False,True,True,False
819,969,48,1,855,4,3,Life Sciences,1,1363,1,54,3,7898,18706,0,11,3,80,0,2,Manufacturing Director,3,9,8,2.4849066497880004,2.3978952727983707,0.0,0,4,4,3,3,0,1,118,510,True,False,False,True
820,970,27,1,1291,11,3,Medical,1,1364,0,98,1,2534,6527,0,14,2,80,1,4,Sales Representative,3,0,0,1.791759469228055,0.6931471805599453,0.0,0,4,3,4,3,0,8,71,389,False,True,True,False
821,971,51,1,1405,11,2,Technical Degree,1,1367,0,82,4,13142,24439,0,16,2,80,0,1,Manufacturing Director,3,2,3,3.4011973816621555,1.791759469228055,0.0,0,2,4,2,2,0,3,118,115,True,False,False,True
822,972,18,0,1124,1,3,Life Sciences,1,1368,0,97,1,1611,19305,0,15,3,80,0,5,Laboratory Technician,3,0,0,0.0,0.0,0.0,0,4,4,3,4,0,1,217,510,True,False,False,True
823,973,35,1,817,1,3,Medical,1,1369,0,60,2,5363,10846,0,12,2,80,1,0,Laboratory Technician,3,7,0,2.3978952727983707,2.302585092994046,0.0,0,4,4,2,3,0,0,217,389,True,False,True,False
824,975,55,1,267,13,4,Marketing,1,1372,1,85,4,13695,9277,0,17,3,80,0,2,Sales Executive,3,7,8,3.218875824868201,2.995732273553991,1.3862943611198906,1,3,1,4,2,1,6,285,138,False,True,False,True
825,976,56,1,1369,23,3,Life Sciences,1,1373,1,68,4,13402,18235,0,12,1,80,1,0,Manufacturing Director,3,16,9,3.5263605246161616,2.995732273553991,2.772588722239781,0,2,4,3,3,1,4,118,510,True,False,True,False
826,979,34,1,285,29,3,Medical,1,1377,1,86,2,5429,17491,0,13,1,80,2,1,Laboratory Technician,3,7,7,2.3978952727983707,2.19722457733622,2.079441541679836,0,3,2,3,3,0,4,217,389,True,False,True,False
827,980,31,2,703,2,3,Life Sciences,1,1379,0,90,1,2785,11882,0,14,3,80,0,3,Sales Representative,3,0,0,1.3862943611198906,0.6931471805599453,0.0,1,4,3,2,4,0,7,71,510,False,True,False,True
828,981,35,2,662,18,4,Marketing,1,1380,0,67,2,4614,23288,0,18,3,80,1,0,Sales Executive,3,2,2,1.791759469228055,1.6094379124341005,1.3862943611198906,1,3,4,3,2,1,0,285,138,False,True,True,False
829,982,38,2,693,7,3,Life Sciences,1,1382,1,57,1,2610,15748,0,11,4,80,3,2,Research Scientist,3,2,3,1.6094379124341005,1.6094379124341005,0.0,0,3,4,4,3,0,1,243,510,True,False,False,False
830,983,34,1,404,2,4,Technical Degree,1,1383,0,98,2,6687,6163,0,11,4,80,0,2,Healthcare Representative,3,11,11,2.70805020110221,2.70805020110221,1.6094379124341005,0,4,3,3,4,0,1,111,115,True,False,False,True
831,984,28,1,736,26,3,Life Sciences,1,1387,1,48,2,4724,24232,0,11,3,80,1,0,Sales Executive,3,3,4,1.791759469228055,1.791759469228055,0.0,0,1,3,2,3,0,1,285,510,False,True,True,False
832,985,31,1,330,22,4,Medical,1,1389,1,98,2,6179,21057,0,15,4,80,2,3,Manufacturing Director,3,2,7,2.3978952727983707,2.3978952727983707,1.9459101490553128,1,3,4,3,2,1,1,118,389,True,False,True,False
833,986,39,1,1498,21,4,Life Sciences,1,1390,1,44,2,6120,3567,0,12,4,80,2,2,Sales Executive,3,4,4,2.19722457733622,1.791759469228055,0.6931471805599453,0,4,1,2,4,1,3,285,510,False,True,True,False
834,987,51,2,541,2,3,Marketing,1,1391,1,52,3,10596,15395,0,11,2,80,0,5,Sales Executive,3,2,2,2.70805020110221,1.6094379124341005,1.3862943611198906,0,2,2,3,3,0,2,285,138,False,True,True,False
835,988,41,2,1200,22,3,Life Sciences,1,1392,0,75,2,5467,13953,0,14,1,80,2,4,Research Scientist,3,2,3,2.5649493574615367,1.9459101490553128,1.3862943611198906,0,4,4,3,2,1,3,243,510,True,False,False,False
836,989,37,1,1439,4,1,Life Sciences,1,1394,1,54,1,2996,5182,0,15,4,80,0,2,Research Scientist,3,4,3,2.19722457733622,1.9459101490553128,0.6931471805599453,0,3,3,3,3,1,7,243,510,True,False,True,False
837,990,33,2,1111,5,1,Life Sciences,1,1395,1,61,2,9998,19293,0,13,1,80,0,2,Sales Executive,3,4,2,2.19722457733622,1.791759469228055,0.6931471805599453,0,4,2,3,4,0,6,285,510,False,True,True,False
838,991,32,1,499,2,1,Marketing,1,1396,1,36,2,4078,20497,0,13,1,80,3,3,Sales Executive,3,2,2,1.6094379124341005,1.3862943611198906,0.6931471805599453,0,2,3,3,2,1,0,285,138,False,True,True,False
839,993,25,1,1372,18,1,Life Sciences,1,1399,1,93,2,6232,12477,0,11,2,80,0,3,Sales Executive,3,2,2,1.9459101490553128,1.3862943611198906,0.6931471805599453,0,3,1,4,2,0,2,285,510,False,True,True,False
840,994,52,2,322,28,2,Medical,1,1401,0,59,4,13247,9731,0,11,2,80,1,3,Manufacturing Director,3,3,2,3.218875824868201,1.791759469228055,0.0,0,3,4,4,2,1,2,118,389,True,False,True,False
841,995,43,1,930,6,3,Medical,1,1402,0,73,2,4081,20003,0,14,1,80,0,3,Research Scientist,3,7,8,3.044522437723423,3.044522437723423,0.6931471805599453,0,3,1,2,1,1,1,243,389,True,False,False,True
842,996,27,1,205,10,3,Marketing,1,1403,0,98,2,5769,7100,0,11,4,80,0,3,Sales Executive,3,2,4,1.9459101490553128,1.9459101490553128,1.6094379124341005,0,4,4,2,3,1,1,285,138,False,True,True,False
843,997,27,1,135,17,4,Life Sciences,1,1405,0,51,1,2394,25681,0,13,4,80,0,2,Research Scientist,3,2,7,2.19722457733622,2.19722457733622,2.079441541679836,1,3,4,3,3,1,1,243,510,True,False,False,True
844,998,26,1,683,2,1,Medical,1,1407,1,36,1,3904,4050,0,12,4,80,0,2,Research Scientist,3,3,1,1.791759469228055,1.6094379124341005,0.6931471805599453,0,4,1,2,3,0,0,243,389,True,False,False,True
845,999,42,1,1147,10,3,Human Resources,1,1408,0,31,4,16799,16616,0,14,3,80,1,5,Manager,3,7,9,3.091042453358316,3.044522437723423,0.0,0,1,3,3,3,0,0,82,24,False,False,True,False
846,1000,52,1,258,8,4,Other,1,1409,0,54,1,2950,17363,0,13,3,80,0,2,Laboratory Technician,3,4,4,2.5649493574615367,1.791759469228055,0.0,0,1,3,3,1,0,9,217,68,True,False,True,False
847,1001,37,1,1462,11,3,Medical,1,1411,0,94,1,3629,19106,0,18,1,80,0,6,Laboratory Technician,3,2,2,2.19722457733622,1.3862943611198906,0.0,0,3,1,3,3,0,4,217,389,True,False,False,True
848,1002,35,2,200,18,2,Life Sciences,1,1412,1,60,3,9362,19944,0,11,3,80,0,2,Manufacturing Director,3,2,2,2.3978952727983707,1.0986122886681096,1.0986122886681096,0,4,3,3,3,0,2,118,510,True,False,False,True
849,1003,25,1,949,1,3,Technical Degree,1,1415,1,81,1,3229,4910,0,11,2,80,1,2,Laboratory Technician,3,2,2,2.079441541679836,1.3862943611198906,0.0,0,4,1,3,2,0,4,217,115,True,False,True,False
850,1004,26,1,652,7,3,Other,1,1417,1,100,1,3578,23577,0,12,4,80,0,2,Laboratory Technician,3,7,7,2.19722457733622,2.079441541679836,0.0,0,1,3,4,3,0,0,217,68,True,False,False,True
851,1005,29,1,332,17,3,Other,1,1419,1,51,3,7988,9769,0,13,1,80,0,3,Human Resources,3,9,9,2.3978952727983707,2.3978952727983707,0.0,0,1,2,2,2,0,1,45,68,False,False,False,True
852,1007,29,2,337,14,1,Other,1,1421,0,84,3,7553,22930,0,12,1,80,0,1,Healthcare Representative,3,7,7,2.302585092994046,2.19722457733622,2.079441541679836,1,4,3,3,3,1,0,111,68,True,False,False,True
853,1008,54,1,971,1,3,Medical,1,1422,0,54,4,17328,5652,0,19,4,80,0,3,Research Director,3,7,7,3.4011973816621555,3.044522437723423,2.5649493574615367,0,4,4,3,2,0,6,72,389,True,False,False,True
854,1010,55,1,1136,1,4,Medical,1,1424,1,81,4,14732,12414,0,13,4,80,2,4,Research Director,3,7,0,3.4657359027997265,2.079441541679836,0.0,0,4,2,4,4,0,2,72,389,True,False,False,False
855,1011,36,1,1174,3,4,Marketing,1,1425,0,99,2,9278,20763,0,16,4,80,0,3,Sales Executive,3,4,1,2.772588722239781,1.791759469228055,0.0,0,2,1,3,3,1,3,285,138,False,True,False,True
856,1012,31,2,667,1,4,Life Sciences,1,1427,0,50,1,1359,16154,0,12,2,80,0,3,Sales Representative,3,0,0,0.6931471805599453,0.6931471805599453,0.0,1,3,2,1,3,0,1,71,510,False,True,False,True
857,1013,30,1,855,7,4,Marketing,1,1428,0,73,2,4779,12761,0,14,2,80,2,3,Sales Executive,3,2,2,2.19722457733622,1.3862943611198906,0.0,0,1,4,3,3,0,7,285,138,False,True,False,False
858,1014,31,1,182,8,5,Life Sciences,1,1430,0,93,4,16422,8847,0,11,3,80,0,3,Research Director,3,2,0,2.302585092994046,1.3862943611198906,0.6931471805599453,0,2,1,3,4,0,3,72,510,True,False,False,True
859,1015,34,2,560,1,4,Other,1,1431,1,91,1,2996,20284,0,14,3,80,2,2,Research Scientist,3,3,3,2.3978952727983707,1.6094379124341005,0.6931471805599453,0,1,4,3,3,0,5,243,68,True,False,False,False
860,1016,31,1,202,8,3,Life Sciences,1,1433,0,34,1,1261,22262,0,12,3,80,0,3,Research Scientist,3,0,0,0.6931471805599453,0.6931471805599453,0.0,1,2,1,2,4,0,1,243,510,True,False,False,True
861,1017,27,1,1377,11,1,Life Sciences,1,1434,1,91,1,2099,7679,0,14,2,80,0,3,Laboratory Technician,3,0,4,1.9459101490553128,1.791759469228055,0.6931471805599453,0,1,2,3,4,0,0,217,510,True,False,True,False
862,1018,36,1,172,4,4,Life Sciences,1,1435,1,37,2,5810,22604,0,16,3,80,0,2,Laboratory Technician,3,4,8,2.3978952727983707,2.3978952727983707,0.6931471805599453,0,4,1,2,2,0,1,217,510,True,False,False,True
863,1019,36,1,329,16,4,Marketing,1,1436,0,98,2,5647,13494,0,13,1,80,2,3,Sales Executive,3,2,2,2.4849066497880004,1.3862943611198906,0.0,0,1,3,2,2,0,4,285,138,False,True,True,False
864,1020,47,1,465,1,3,Technical Degree,1,1438,1,74,1,3420,10205,0,12,3,80,1,2,Research Scientist,3,5,2,2.8903717578961645,1.9459101490553128,0.6931471805599453,0,4,1,3,2,0,7,243,115,True,False,True,False
865,1021,25,1,383,9,2,Life Sciences,1,1439,1,68,1,4400,15182,0,12,1,80,0,2,Sales Representative,3,2,2,1.9459101490553128,1.3862943611198906,1.0986122886681096,1,1,1,2,3,0,3,71,510,False,True,True,False
866,1022,37,0,1413,5,2,Technical Degree,1,1440,1,84,1,3500,25470,0,14,1,80,0,2,Laboratory Technician,3,5,3,2.079441541679836,1.9459101490553128,0.6931471805599453,0,3,3,4,1,0,0,217,115,True,False,False,True
867,1024,47,1,359,2,4,Medical,1,1443,0,82,4,17169,26703,0,19,2,80,2,2,Research Director,3,17,6,3.295836866004329,3.044522437723423,1.791759469228055,0,3,1,3,4,0,3,72,389,True,False,True,False
868,1025,24,1,1476,4,1,Medical,1,1445,0,42,2,4162,15211,0,12,3,80,2,3,Sales Executive,3,4,3,1.791759469228055,1.791759469228055,0.0,0,3,4,3,3,1,1,285,389,False,True,True,False
869,1026,32,1,601,7,5,Marketing,1,1446,1,97,2,9204,23343,0,12,3,80,1,3,Sales Executive,3,3,3,2.079441541679836,1.6094379124341005,0.0,0,4,4,3,2,0,4,285,138,False,True,True,False
